property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
tunisieannonce_da4a06fe9b76,tunisieannonce,tunis,-0.4131,False,91.31,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_d9b68400c595,tunisieannonce,tunis,-0.3496,False,84.96,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_da2cb99e600d,tunisieannonce,tunis,-0.4823,False,98.23,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_d9e5f908e148,tunisieannonce,tunis,-0.3731,False,87.31,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_da2b07839c8c,tunisieannonce,tunis,-0.3668,False,86.68,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_da5288e146f7,tunisieannonce,tunis,-0.3481,False,84.81,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_da03e7286e64,tunisieannonce,tunis,-0.357,False,85.7,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dbc4d9a65414,tunisieannonce,tunis,-0.3661,False,86.61,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_db359af98363,tunisieannonce,tunis,-0.4626,False,96.26,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dbbe6933dcb4,tunisieannonce,tunis,-0.3743,False,87.43,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dabc1eb2d660,tunisieannonce,tunis,-0.4733,False,97.33,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dbe7f384c87a,tunisieannonce,tunis,-0.3457,False,84.57,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_db2bae061fae,tunisieannonce,tunis,-0.3515,False,85.15,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dc1e390cc57e,tunisieannonce,tunis,-0.4081,False,90.81,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dc0f123ebfed,tunisieannonce,tunis,-0.3634,False,86.34,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dc789e1e9e7d,tunisieannonce,tunis,-0.37,False,87.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dc4fd21dd5f6,tunisieannonce,tunis,-0.3762,False,87.62,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dc9ea37d008e,tunisieannonce,tunis,-0.4916,False,99.16,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dc73964beb79,tunisieannonce,tunis,-0.3957,False,89.57,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dc5009485d76,tunisieannonce,tunis,-0.408,False,90.8,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dcf9cd7dea90,tunisieannonce,tunis,-0.3612,False,86.12,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dcb8638c32c6,tunisieannonce,tunis,-0.3493,False,84.93,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de7b89f31f6f,tunisieannonce,tunis,-0.4001,False,90.01,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dcc4a7a67cba,tunisieannonce,tunis,-0.3868,False,88.68,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dd4c0ef97e62,tunisieannonce,tunis,-0.3412,False,84.12,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dd073c31419d,tunisieannonce,tunis,-0.3953,False,89.53,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dd485185e789,tunisieannonce,tunis,-0.4693,False,96.93,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dd65c2b82a0b,tunisieannonce,tunis,-0.438,False,93.8,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dd0145ba7850,tunisieannonce,tunis,-0.4101,False,91.01,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e3e6f8ce6a68,tunisieannonce,tunis,-0.3593,False,85.93,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_ddd95273f93e,tunisieannonce,tunis,-0.3805,False,88.05,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de00dc07a4fe,tunisieannonce,tunis,-0.4011,False,90.11,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de0b20b93a19,tunisieannonce,tunis,-0.5024,False,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dde374b82344,tunisieannonce,tunis,-0.3683,False,86.83,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dd85b97b9214,tunisieannonce,tunis,-0.3784,False,87.84,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dde91a616e46,tunisieannonce,tunis,-0.4843,False,98.43,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de0b414db052,tunisieannonce,tunis,-0.4626,False,96.26,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de747a3f5382,tunisieannonce,tunis,-0.365,False,86.5,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de928394dda1,tunisieannonce,tunis,-0.4069,False,90.69,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de0fd9f6879f,tunisieannonce,tunis,-0.3491,False,84.91,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e46c9ed31853,tunisieannonce,tunis,-0.3531,False,85.31,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de25cf25f347,tunisieannonce,tunis,-0.3578,False,85.78,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de48fa944175,tunisieannonce,tunis,-0.4277,False,92.77,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de61e4d077e3,tunisieannonce,tunis,-0.503,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_debdac03fcb0,tunisieannonce,tunis,-0.343,False,84.3,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_de29fa30e289,tunisieannonce,tunis,-0.352,False,85.2,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e5827ccfddd3,tunisieannonce,tunis,-0.3508,False,85.08,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dfad4edd7316,tunisieannonce,tunis,-0.3743,False,87.43,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_df13b744c84f,tunisieannonce,tunis,-0.3611,False,86.11,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_df29b5c0b146,tunisieannonce,tunis,-0.3531,False,85.31,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dfb1cbcca9d9,tunisieannonce,tunis,-0.4174,False,91.74,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_ded729bc311d,tunisieannonce,tunis,-0.3532,False,85.32,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_defd3b4e739b,tunisieannonce,tunis,-0.4153,False,91.53,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_deec0506b07b,tunisieannonce,tunis,-0.3739,False,87.39,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dffdbd36eee9,tunisieannonce,tunis,-0.356,False,85.6,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e105ffc41498,tunisieannonce,tunis,-0.4151,False,91.51,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e052768ca911,tunisieannonce,tunis,-0.5119,False,100.0,"[""extreme_price_per_m2""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dfd83c3518ff,tunisieannonce,tunis,-0.3839,False,88.39,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e05518a34705,tunisieannonce,tunis,-0.4548,False,95.48,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e02be31bd499,tunisieannonce,tunis,-0.5034,False,100.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e0eeeb56bbfd,tunisieannonce,tunis,-0.3711,False,87.11,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_dfb5d74718a3,tunisieannonce,tunis,-0.437,False,93.7,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e20b876cc3e7,tunisieannonce,tunis,-0.3593,False,85.93,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e1ca89dec6b8,tunisieannonce,tunis,-0.3942,False,89.42,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e1f187c9bab9,tunisieannonce,tunis,-0.3542,False,85.42,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e11b8f9cc8d0,tunisieannonce,tunis,-0.4031,False,90.31,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e18f9e150e22,tunisieannonce,tunis,-0.4396,False,93.96,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e4d8ddd03710,tunisieannonce,tunis,-0.3795,False,87.95,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e2e186d39c86,tunisieannonce,tunis,-0.366,False,86.6,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e2b0dcdf9dd0,tunisieannonce,tunis,-0.4591,False,95.91,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e2748c688636,tunisieannonce,tunis,-0.3859,False,88.59,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e2d4bb6364c1,tunisieannonce,tunis,-0.373,False,87.3,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e592d2a68928,tunisieannonce,tunis,-0.3678,False,86.78,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e2969e723cdc,tunisieannonce,tunis,-0.3687,False,86.87,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e2548228f2b5,tunisieannonce,tunis,-0.4257,False,92.57,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e29f963afe37,tunisieannonce,tunis,-0.4732,False,97.32,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e32d2b29a308,tunisieannonce,tunis,-0.4329,False,93.29,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e37f46c82ad4,tunisieannonce,tunis,-0.3992,False,89.92,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e30f4d75a162,tunisieannonce,tunis,-0.3794,False,87.94,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e307d7b03cdc,tunisieannonce,tunis,-0.3691,False,86.91,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e3d278e74558,tunisieannonce,tunis,-0.4078,False,90.78,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e30603668937,tunisieannonce,tunis,-0.4406,False,94.06,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e3154f7cb07e,tunisieannonce,tunis,-0.407,False,90.7,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e3b4e621074e,tunisieannonce,tunis,-0.3559,False,85.59,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e422ecd46b86,tunisieannonce,tunis,-0.3768,False,87.68,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e40a5ba8a325,tunisieannonce,tunis,-0.3861,False,88.61,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e40c70e05642,tunisieannonce,tunis,-0.3916,False,89.16,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e449b764b070,tunisieannonce,tunis,-0.3411,False,84.11,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e45ae7a2b7a3,tunisieannonce,tunis,-0.36,False,86.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e400817e88bf,tunisieannonce,tunis,-0.4096,False,90.96,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_712254797322,tunisieannonce,tunis,-0.351,False,85.1,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e43b069a084a,tunisieannonce,tunis,-0.3771,False,87.71,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e49805507a61,tunisieannonce,tunis,-0.3944,False,89.44,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e485529ed3bb,tunisieannonce,tunis,-0.3471,False,84.71,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e4d7665c42bd,tunisieannonce,tunis,-0.3559,False,85.59,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e520f9dd8766,tunisieannonce,tunis,-0.3751,False,87.51,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e5600eb695dd,tunisieannonce,tunis,-0.3695,False,86.95,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e59391f11f17,tunisieannonce,tunis,-0.3855,False,88.55,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e53fafc6c333,tunisieannonce,tunis,-0.3698,False,86.98,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e553314d3395,tunisieannonce,tunis,-0.412,False,91.2,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e59203957fd6,tunisieannonce,tunis,-0.5555,True,100.0,"[""rooms_surface_inconsistent""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e5272ca1fbc2,tunisieannonce,tunis,-0.3507,False,85.07,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e6b76bb87f50,tunisieannonce,tunis,-0.4403,False,94.03,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e608e29ec9ea,tunisieannonce,tunis,-0.4709,False,97.09,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e6f8e001c994,tunisieannonce,tunis,-0.3678,False,86.78,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e65e4edcfc9f,tunisieannonce,tunis,-0.5035,False,100.0,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e66e81621225,tunisieannonce,tunis,-0.35,False,85.0,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e62945d40c8e,tunisieannonce,tunis,-0.436,False,93.6,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e6dcd3315615,tunisieannonce,tunis,-0.3572,False,85.72,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e78196ee21b7,tunisieannonce,tunis,-0.4655,False,96.55,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e716f877cb88,tunisieannonce,tunis,-0.3886,False,88.86,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_ea58ff2ab777,tunisieannonce,tunis,-0.4584,False,95.84,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e79300cf035c,tunisieannonce,tunis,-0.4179,False,91.79,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e7b5ca9c6858,tunisieannonce,tunis,-0.4053,False,90.53,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e73d83b82d24,tunisieannonce,tunis,-0.4604,False,96.04,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e7aa2189ef88,tunisieannonce,tunis,-0.3509,False,85.09,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e70b86171d25,tunisieannonce,tunis,-0.3538,False,85.38,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e71d57abe04d,tunisieannonce,tunis,-0.4179,False,91.79,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e810298f3d7c,tunisieannonce,tunis,-0.3567,False,85.67,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e849ba4d9e35,tunisieannonce,tunis,-0.4599,False,95.99,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e819ebaf9bf3,tunisieannonce,tunis,-0.4483,False,94.83,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e84c61bee54d,tunisieannonce,tunis,-0.376,False,87.6,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e8096311e0e5,tunisieannonce,tunis,-0.3402,False,84.02,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e818b9747621,tunisieannonce,tunis,-0.3553,False,85.53,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e83856777643,tunisieannonce,tunis,-0.3611,False,86.11,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e8924c3c4efa,tunisieannonce,tunis,-0.3633,False,86.33,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e8789bc0530d,tunisieannonce,tunis,-0.3776,False,87.76,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e886728330ae,tunisieannonce,tunis,-0.3801,False,88.01,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e8be24594462,tunisieannonce,tunis,-0.3658,False,86.58,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e8ea844c656c,tunisieannonce,tunis,-0.3875,False,88.75,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e89946323c5f,tunisieannonce,tunis,-0.3725,False,87.25,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_ea3e129377bf,tunisieannonce,tunis,-0.3675,False,86.75,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e9361eb18ef5,tunisieannonce,tunis,-0.4592,False,95.92,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e95e031c9316,tunisieannonce,tunis,-0.4188,False,91.88,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e993c2e71992,tunisieannonce,tunis,-0.4349,False,93.49,"[""no_images_high_price""]","{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_e996ee11f842,tunisieannonce,tunis,-0.3589,False,85.89,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_ea1d4ab322bd,tunisieannonce,tunis,-0.4252,False,92.52,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_eaaf95715eb6,tunisieannonce,tunis,-0.454,False,95.4,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_ebefe1bf8f05,tunisieannonce,tunis,-0.3867,False,88.67,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
tunisieannonce_ea5a68a423c0,tunisieannonce,tunis,-0.3979,False,89.79,[],"{""region"": ""tunis"", ""n_trained"": 3655}",isolation_forest_v1
